,date,store_id,item_id,event_name_1,month,sell_price,wday,weekday,sales,prediction,AE,sales_prediction
4915,2013-09-03,CA_4,FOODS_3_586,No_event,9,1.58,4,Tuesday,20,,,20
4916,2013-09-03,CA_3,FOODS_3_587,No_event,9,2.48,4,Tuesday,1,,,1
4917,2013-09-03,CA_4,FOODS_3_587,No_event,9,2.68,4,Tuesday,0,,,0
4918,2013-09-03,CA_3,FOODS_3_714,No_event,9,1.48,4,Tuesday,29,,,29
4919,2013-09-03,CA_4,FOODS_3_714,No_event,9,1.48,4,Tuesday,12,,,12
4920,2013-09-04,CA_3,FOODS_3_090,No_event,9,1.0,5,Wednesday,239,,,239
4921,2013-09-04,CA_4,FOODS_3_090,No_event,9,1.0,5,Wednesday,75,,,75
4922,2013-09-04,CA_3,FOODS_3_120,No_event,9,4.98,5,Wednesday,57,,,57
4923,2013-09-04,CA_4,FOODS_3_120,No_event,9,4.98,5,Wednesday,18,,,18
4924,2013-09-04,CA_3,FOODS_3_202,No_event,9,4.28,5,Wednesday,30,,,30
4925,2013-09-04,CA_4,FOODS_3_202,No_event,9,4.28,5,Wednesday,9,,,9
4926,2013-09-04,CA_3,FOODS_3_252,No_event,9,1.48,5,Wednesday,39,,,39
4927,2013-09-04,CA_4,FOODS_3_252,No_event,9,1.48,5,Wednesday,18,,,18
4928,2013-09-04,CA_3,FOODS_3_288,No_event,9,1.5,5,Wednesday,48,,,48
4929,2013-09-04,CA_4,FOODS_3_288,No_event,9,1.5,5,Wednesday,3,,,3
4930,2013-09-04,CA_3,FOODS_3_329,No_event,9,2.98,5,Wednesday,21,,,21
4931,2013-09-04,CA_4,FOODS_3_329,No_event,9,2.98,5,Wednesday,10,,,10
4932,2013-09-04,CA_3,FOODS_3_555,No_event,9,1.58,5,Wednesday,31,,,31
4933,2013-09-04,CA_4,FOODS_3_555,No_event,9,1.58,5,Wednesday,8,,,8
4934,2013-09-04,CA_3,FOODS_3_586,No_event,9,1.58,5,Wednesday,83,,,83
4935,2013-09-04,CA_4,FOODS_3_586,No_event,9,1.58,5,Wednesday,30,,,30
4936,2013-09-04,CA_3,FOODS_3_587,No_event,9,2.48,5,Wednesday,8,,,8
4937,2013-09-04,CA_4,FOODS_3_587,No_event,9,2.68,5,Wednesday,0,,,0
4938,2013-09-04,CA_3,FOODS_3_714,No_event,9,1.48,5,Wednesday,16,,,16
4939,2013-09-04,CA_4,FOODS_3_714,No_event,9,1.48,5,Wednesday,8,,,8
4940,2013-09-05,CA_3,FOODS_3_090,No_event,9,1.0,6,Thursday,300,,,300
4941,2013-09-05,CA_4,FOODS_3_090,No_event,9,1.0,6,Thursday,54,,,54
4942,2013-09-05,CA_3,FOODS_3_120,No_event,9,4.98,6,Thursday,62,,,62
4943,2013-09-05,CA_4,FOODS_3_120,No_event,9,4.98,6,Thursday,14,,,14
4944,2013-09-05,CA_3,FOODS_3_202,No_event,9,4.28,6,Thursday,16,,,16
4945,2013-09-05,CA_4,FOODS_3_202,No_event,9,4.28,6,Thursday,10,,,10
4946,2013-09-05,CA_3,FOODS_3_252,No_event,9,1.48,6,Thursday,44,,,44
4947,2013-09-05,CA_4,FOODS_3_252,No_event,9,1.48,6,Thursday,16,,,16
4948,2013-09-05,CA_3,FOODS_3_288,No_event,9,1.5,6,Thursday,44,,,44
4949,2013-09-05,CA_4,FOODS_3_288,No_event,9,1.5,6,Thursday,3,,,3
4950,2013-09-05,CA_3,FOODS_3_329,No_event,9,2.98,6,Thursday,44,,,44
4951,2013-09-05,CA_4,FOODS_3_329,No_event,9,2.98,6,Thursday,2,,,2
4952,2013-09-05,CA_3,FOODS_3_555,No_event,9,1.58,6,Thursday,28,,,28
4953,2013-09-05,CA_4,FOODS_3_555,No_event,9,1.58,6,Thursday,5,,,5
4954,2013-09-05,CA_3,FOODS_3_586,No_event,9,1.58,6,Thursday,65,,,65
4955,2013-09-05,CA_4,FOODS_3_586,No_event,9,1.58,6,Thursday,31,,,31
4956,2013-09-05,CA_3,FOODS_3_587,No_event,9,2.48,6,Thursday,2,,,2
4957,2013-09-05,CA_4,FOODS_3_587,No_event,9,2.68,6,Thursday,0,,,0
4958,2013-09-05,CA_3,FOODS_3_714,No_event,9,1.48,6,Thursday,31,,,31
4959,2013-09-05,CA_4,FOODS_3_714,No_event,9,1.48,6,Thursday,12,,,12
4960,2013-09-06,CA_3,FOODS_3_090,No_event,9,1.0,7,Friday,340,,,340
4961,2013-09-06,CA_4,FOODS_3_090,No_event,9,1.0,7,Friday,53,,,53
4962,2013-09-06,CA_3,FOODS_3_120,No_event,9,4.98,7,Friday,29,,,29
4963,2013-09-06,CA_4,FOODS_3_120,No_event,9,4.98,7,Friday,32,,,32
4964,2013-09-06,CA_3,FOODS_3_202,No_event,9,4.28,7,Friday,20,,,20
4965,2013-09-06,CA_4,FOODS_3_202,No_event,9,4.28,7,Friday,12,,,12
4966,2013-09-06,CA_3,FOODS_3_252,No_event,9,1.48,7,Friday,57,,,57
4967,2013-09-06,CA_4,FOODS_3_252,No_event,9,1.48,7,Friday,20,,,20
4968,2013-09-06,CA_3,FOODS_3_288,No_event,9,1.5,7,Friday,55,,,55
4969,2013-09-06,CA_4,FOODS_3_288,No_event,9,1.5,7,Friday,3,,,3
4970,2013-09-06,CA_3,FOODS_3_329,No_event,9,2.98,7,Friday,25,,,25
4971,2013-09-06,CA_4,FOODS_3_329,No_event,9,2.98,7,Friday,8,,,8
4972,2013-09-06,CA_3,FOODS_3_555,No_event,9,1.58,7,Friday,44,,,44
4973,2013-09-06,CA_4,FOODS_3_555,No_event,9,1.58,7,Friday,16,,,16
4974,2013-09-06,CA_3,FOODS_3_586,No_event,9,1.58,7,Friday,78,,,78
4975,2013-09-06,CA_4,FOODS_3_586,No_event,9,1.58,7,Friday,17,,,17
4976,2013-09-06,CA_3,FOODS_3_587,No_event,9,2.48,7,Friday,1,,,1
4977,2013-09-06,CA_4,FOODS_3_587,No_event,9,2.68,7,Friday,0,,,0
4978,2013-09-06,CA_3,FOODS_3_714,No_event,9,1.48,7,Friday,29,,,29
4979,2013-09-06,CA_4,FOODS_3_714,No_event,9,1.48,7,Friday,18,,,18
4980,2013-09-07,CA_3,FOODS_3_090,No_event,9,1.0,1,Saturday,439,,,439
4981,2013-09-07,CA_4,FOODS_3_090,No_event,9,1.0,1,Saturday,94,,,94
4982,2013-09-07,CA_3,FOODS_3_120,No_event,9,4.98,1,Saturday,71,,,71
4983,2013-09-07,CA_4,FOODS_3_120,No_event,9,4.98,1,Saturday,22,,,22
4984,2013-09-07,CA_3,FOODS_3_202,No_event,9,4.28,1,Saturday,42,,,42
4985,2013-09-07,CA_4,FOODS_3_202,No_event,9,4.28,1,Saturday,17,,,17
4986,2013-09-07,CA_3,FOODS_3_252,No_event,9,1.48,1,Saturday,102,,,102
4987,2013-09-07,CA_4,FOODS_3_252,No_event,9,1.48,1,Saturday,39,,,39
4988,2013-09-07,CA_3,FOODS_3_288,No_event,9,1.5,1,Saturday,77,,,77
4989,2013-09-07,CA_4,FOODS_3_288,No_event,9,1.5,1,Saturday,8,,,8
4990,2013-09-07,CA_3,FOODS_3_329,No_event,9,2.98,1,Saturday,39,,,39
4991,2013-09-07,CA_4,FOODS_3_329,No_event,9,2.98,1,Saturday,7,,,7
4992,2013-09-07,CA_3,FOODS_3_555,No_event,9,1.58,1,Saturday,64,,,64
4993,2013-09-07,CA_4,FOODS_3_555,No_event,9,1.58,1,Saturday,14,,,14
4994,2013-09-07,CA_3,FOODS_3_586,No_event,9,1.58,1,Saturday,113,,,113
4995,2013-09-07,CA_4,FOODS_3_586,No_event,9,1.58,1,Saturday,35,,,35
4996,2013-09-07,CA_3,FOODS_3_587,No_event,9,2.48,1,Saturday,1,,,1
4997,2013-09-07,CA_4,FOODS_3_587,No_event,9,2.68,1,Saturday,0,,,0
4998,2013-09-07,CA_3,FOODS_3_714,No_event,9,1.48,1,Saturday,53,,,53
4999,2013-09-07,CA_4,FOODS_3_714,No_event,9,1.48,1,Saturday,16,,,16
5000,2013-09-08,CA_3,FOODS_3_090,No_event,9,1.0,2,Sunday,357,,,357
5001,2013-09-08,CA_4,FOODS_3_090,No_event,9,1.0,2,Sunday,91,,,91
5002,2013-09-08,CA_3,FOODS_3_120,No_event,9,4.98,2,Sunday,119,,,119
5003,2013-09-08,CA_4,FOODS_3_120,No_event,9,4.98,2,Sunday,38,,,38
5004,2013-09-08,CA_3,FOODS_3_202,No_event,9,4.28,2,Sunday,30,,,30
5005,2013-09-08,CA_4,FOODS_3_202,No_event,9,4.28,2,Sunday,17,,,17
5006,2013-09-08,CA_3,FOODS_3_252,No_event,9,1.48,2,Sunday,83,,,83
5007,2013-09-08,CA_4,FOODS_3_252,No_event,9,1.48,2,Sunday,22,,,22
5008,2013-09-08,CA_3,FOODS_3_288,No_event,9,1.5,2,Sunday,56,,,56
5009,2013-09-08,CA_4,FOODS_3_288,No_event,9,1.5,2,Sunday,5,,,5
5010,2013-09-08,CA_3,FOODS_3_329,No_event,9,2.98,2,Sunday,34,,,34
5011,2013-09-08,CA_4,FOODS_3_329,No_event,9,2.98,2,Sunday,4,,,4
5012,2013-09-08,CA_3,FOODS_3_555,No_event,9,1.58,2,Sunday,45,,,45
5013,2013-09-08,CA_4,FOODS_3_555,No_event,9,1.58,2,Sunday,8,,,8
5014,2013-09-08,CA_3,FOODS_3_586,No_event,9,1.58,2,Sunday,106,,,106
5015,2013-09-08,CA_4,FOODS_3_586,No_event,9,1.58,2,Sunday,16,,,16
5016,2013-09-08,CA_3,FOODS_3_587,No_event,9,2.48,2,Sunday,0,,,0
5017,2013-09-08,CA_4,FOODS_3_587,No_event,9,2.68,2,Sunday,0,,,0
5018,2013-09-08,CA_3,FOODS_3_714,No_event,9,1.48,2,Sunday,54,,,54
5019,2013-09-08,CA_4,FOODS_3_714,No_event,9,1.48,2,Sunday,14,,,14
5020,2013-09-09,CA_3,FOODS_3_090,No_event,9,1.0,3,Monday,310,,,310
5021,2013-09-09,CA_4,FOODS_3_090,No_event,9,1.0,3,Monday,66,,,66
5022,2013-09-09,CA_3,FOODS_3_120,No_event,9,4.98,3,Monday,0,,,0
5023,2013-09-09,CA_4,FOODS_3_120,No_event,9,4.98,3,Monday,25,,,25
5024,2013-09-09,CA_3,FOODS_3_202,No_event,9,4.28,3,Monday,24,,,24
5025,2013-09-09,CA_4,FOODS_3_202,No_event,9,4.28,3,Monday,9,,,9
5026,2013-09-09,CA_3,FOODS_3_252,No_event,9,1.48,3,Monday,76,,,76
5027,2013-09-09,CA_4,FOODS_3_252,No_event,9,1.48,3,Monday,19,,,19
5028,2013-09-09,CA_3,FOODS_3_288,No_event,9,1.5,3,Monday,51,,,51
5029,2013-09-09,CA_4,FOODS_3_288,No_event,9,1.5,3,Monday,4,,,4
5030,2013-09-09,CA_3,FOODS_3_329,No_event,9,2.98,3,Monday,12,,,12
5031,2013-09-09,CA_4,FOODS_3_329,No_event,9,2.98,3,Monday,6,,,6
5032,2013-09-09,CA_3,FOODS_3_555,No_event,9,1.58,3,Monday,58,,,58
5033,2013-09-09,CA_4,FOODS_3_555,No_event,9,1.58,3,Monday,12,,,12
5034,2013-09-09,CA_3,FOODS_3_586,No_event,9,1.58,3,Monday,85,,,85
5035,2013-09-09,CA_4,FOODS_3_586,No_event,9,1.58,3,Monday,24,,,24
5036,2013-09-09,CA_3,FOODS_3_587,No_event,9,2.48,3,Monday,0,,,0
5037,2013-09-09,CA_4,FOODS_3_587,No_event,9,2.68,3,Monday,0,,,0
5038,2013-09-09,CA_3,FOODS_3_714,No_event,9,1.48,3,Monday,38,,,38
5039,2013-09-09,CA_4,FOODS_3_714,No_event,9,1.48,3,Monday,10,,,10
5040,2013-09-10,CA_3,FOODS_3_090,No_event,9,1.0,4,Tuesday,491,,,491
5041,2013-09-10,CA_4,FOODS_3_090,No_event,9,1.0,4,Tuesday,66,,,66
5042,2013-09-10,CA_3,FOODS_3_120,No_event,9,4.98,4,Tuesday,56,,,56
5043,2013-09-10,CA_4,FOODS_3_120,No_event,9,4.98,4,Tuesday,15,,,15
5044,2013-09-10,CA_3,FOODS_3_202,No_event,9,4.28,4,Tuesday,13,,,13
5045,2013-09-10,CA_4,FOODS_3_202,No_event,9,4.28,4,Tuesday,12,,,12
5046,2013-09-10,CA_3,FOODS_3_252,No_event,9,1.48,4,Tuesday,58,,,58
5047,2013-09-10,CA_4,FOODS_3_252,No_event,9,1.48,4,Tuesday,10,,,10
5048,2013-09-10,CA_3,FOODS_3_288,No_event,9,1.5,4,Tuesday,46,,,46
5049,2013-09-10,CA_4,FOODS_3_288,No_event,9,1.5,4,Tuesday,1,,,1
5050,2013-09-10,CA_3,FOODS_3_329,No_event,9,2.98,4,Tuesday,15,,,15
5051,2013-09-10,CA_4,FOODS_3_329,No_event,9,2.98,4,Tuesday,3,,,3
5052,2013-09-10,CA_3,FOODS_3_555,No_event,9,1.58,4,Tuesday,31,,,31
5053,2013-09-10,CA_4,FOODS_3_555,No_event,9,1.58,4,Tuesday,7,,,7
5054,2013-09-10,CA_3,FOODS_3_586,No_event,9,1.58,4,Tuesday,68,,,68
5055,2013-09-10,CA_4,FOODS_3_586,No_event,9,1.58,4,Tuesday,12,,,12
5056,2013-09-10,CA_3,FOODS_3_587,No_event,9,2.48,4,Tuesday,4,,,4
5057,2013-09-10,CA_4,FOODS_3_587,No_event,9,2.68,4,Tuesday,0,,,0
5058,2013-09-10,CA_3,FOODS_3_714,No_event,9,1.48,4,Tuesday,23,,,23
5059,2013-09-10,CA_4,FOODS_3_714,No_event,9,1.48,4,Tuesday,12,,,12
5060,2013-09-11,CA_3,FOODS_3_090,No_event,9,1.0,5,Wednesday,620,,,620
5061,2013-09-11,CA_4,FOODS_3_090,No_event,9,1.0,5,Wednesday,60,,,60
5062,2013-09-11,CA_3,FOODS_3_120,No_event,9,4.98,5,Wednesday,46,,,46
5063,2013-09-11,CA_4,FOODS_3_120,No_event,9,4.98,5,Wednesday,28,,,28
5064,2013-09-11,CA_3,FOODS_3_202,No_event,9,4.28,5,Wednesday,15,,,15
5065,2013-09-11,CA_4,FOODS_3_202,No_event,9,4.28,5,Wednesday,7,,,7
5066,2013-09-11,CA_3,FOODS_3_252,No_event,9,1.48,5,Wednesday,47,,,47
5067,2013-09-11,CA_4,FOODS_3_252,No_event,9,1.48,5,Wednesday,12,,,12
5068,2013-09-11,CA_3,FOODS_3_288,No_event,9,1.5,5,Wednesday,25,,,25
5069,2013-09-11,CA_4,FOODS_3_288,No_event,9,1.5,5,Wednesday,3,,,3
5070,2013-09-11,CA_3,FOODS_3_329,No_event,9,2.98,5,Wednesday,16,,,16
5071,2013-09-11,CA_4,FOODS_3_329,No_event,9,2.98,5,Wednesday,1,,,1
5072,2013-09-11,CA_3,FOODS_3_555,No_event,9,1.58,5,Wednesday,26,,,26
5073,2013-09-11,CA_4,FOODS_3_555,No_event,9,1.58,5,Wednesday,10,,,10
5074,2013-09-11,CA_3,FOODS_3_586,No_event,9,1.58,5,Wednesday,85,,,85
5075,2013-09-11,CA_4,FOODS_3_586,No_event,9,1.58,5,Wednesday,22,,,22
5076,2013-09-11,CA_3,FOODS_3_587,No_event,9,2.48,5,Wednesday,2,,,2
5077,2013-09-11,CA_4,FOODS_3_587,No_event,9,2.68,5,Wednesday,0,,,0
5078,2013-09-11,CA_3,FOODS_3_714,No_event,9,1.48,5,Wednesday,22,,,22
5079,2013-09-11,CA_4,FOODS_3_714,No_event,9,1.48,5,Wednesday,9,,,9
5080,2013-09-12,CA_3,FOODS_3_090,No_event,9,1.0,6,Thursday,613,,,613
5081,2013-09-12,CA_4,FOODS_3_090,No_event,9,1.0,6,Thursday,72,,,72
5082,2013-09-12,CA_3,FOODS_3_120,No_event,9,4.98,6,Thursday,33,,,33
5083,2013-09-12,CA_4,FOODS_3_120,No_event,9,4.98,6,Thursday,10,,,10
5084,2013-09-12,CA_3,FOODS_3_202,No_event,9,4.28,6,Thursday,15,,,15
5085,2013-09-12,CA_4,FOODS_3_202,No_event,9,4.28,6,Thursday,5,,,5
5086,2013-09-12,CA_3,FOODS_3_252,No_event,9,1.48,6,Thursday,48,,,48
5087,2013-09-12,CA_4,FOODS_3_252,No_event,9,1.48,6,Thursday,12,,,12
5088,2013-09-12,CA_3,FOODS_3_288,No_event,9,1.5,6,Thursday,39,,,39
5089,2013-09-12,CA_4,FOODS_3_288,No_event,9,1.5,6,Thursday,0,,,0
5090,2013-09-12,CA_3,FOODS_3_329,No_event,9,2.98,6,Thursday,22,,,22
5091,2013-09-12,CA_4,FOODS_3_329,No_event,9,2.98,6,Thursday,1,,,1
5092,2013-09-12,CA_3,FOODS_3_555,No_event,9,1.58,6,Thursday,17,,,17
5093,2013-09-12,CA_4,FOODS_3_555,No_event,9,1.58,6,Thursday,14,,,14
5094,2013-09-12,CA_3,FOODS_3_586,No_event,9,1.58,6,Thursday,39,,,39
5095,2013-09-12,CA_4,FOODS_3_586,No_event,9,1.58,6,Thursday,22,,,22
5096,2013-09-12,CA_3,FOODS_3_587,No_event,9,2.48,6,Thursday,1,,,1
5097,2013-09-12,CA_4,FOODS_3_587,No_event,9,2.68,6,Thursday,0,,,0
5098,2013-09-12,CA_3,FOODS_3_714,No_event,9,1.48,6,Thursday,11,,,11
5099,2013-09-12,CA_4,FOODS_3_714,No_event,9,1.48,6,Thursday,12,,,12
5100,2013-09-13,CA_3,FOODS_3_090,No_event,9,1.0,7,Friday,709,,,709
5101,2013-09-13,CA_4,FOODS_3_090,No_event,9,1.0,7,Friday,87,,,87
5102,2013-09-13,CA_3,FOODS_3_120,No_event,9,4.98,7,Friday,50,,,50
5103,2013-09-13,CA_4,FOODS_3_120,No_event,9,4.98,7,Friday,23,,,23
5104,2013-09-13,CA_3,FOODS_3_202,No_event,9,4.28,7,Friday,28,,,28
5105,2013-09-13,CA_4,FOODS_3_202,No_event,9,4.28,7,Friday,9,,,9
5106,2013-09-13,CA_3,FOODS_3_252,No_event,9,1.48,7,Friday,51,,,51
5107,2013-09-13,CA_4,FOODS_3_252,No_event,9,1.48,7,Friday,23,,,23
5108,2013-09-13,CA_3,FOODS_3_288,No_event,9,1.5,7,Friday,43,,,43
5109,2013-09-13,CA_4,FOODS_3_288,No_event,9,1.5,7,Friday,5,,,5
5110,2013-09-13,CA_3,FOODS_3_329,No_event,9,2.98,7,Friday,21,,,21
5111,2013-09-13,CA_4,FOODS_3_329,No_event,9,2.98,7,Friday,0,,,0
5112,2013-09-13,CA_3,FOODS_3_555,No_event,9,1.58,7,Friday,33,,,33
5113,2013-09-13,CA_4,FOODS_3_555,No_event,9,1.58,7,Friday,20,,,20
5114,2013-09-13,CA_3,FOODS_3_586,No_event,9,1.58,7,Friday,57,,,57
5115,2013-09-13,CA_4,FOODS_3_586,No_event,9,1.58,7,Friday,23,,,23
5116,2013-09-13,CA_3,FOODS_3_587,No_event,9,2.48,7,Friday,4,,,4
5117,2013-09-13,CA_4,FOODS_3_587,No_event,9,2.68,7,Friday,0,,,0
5118,2013-09-13,CA_3,FOODS_3_714,No_event,9,1.48,7,Friday,39,,,39
5119,2013-09-13,CA_4,FOODS_3_714,No_event,9,1.48,7,Friday,11,,,11
5120,2013-09-14,CA_3,FOODS_3_090,No_event,9,1.0,1,Saturday,763,,,763
5121,2013-09-14,CA_4,FOODS_3_090,No_event,9,1.0,1,Saturday,100,,,100
5122,2013-09-14,CA_3,FOODS_3_120,No_event,9,4.98,1,Saturday,53,,,53
5123,2013-09-14,CA_4,FOODS_3_120,No_event,9,4.98,1,Saturday,17,,,17
5124,2013-09-14,CA_3,FOODS_3_202,No_event,9,4.28,1,Saturday,25,,,25
5125,2013-09-14,CA_4,FOODS_3_202,No_event,9,4.28,1,Saturday,14,,,14
5126,2013-09-14,CA_3,FOODS_3_252,No_event,9,1.48,1,Saturday,48,,,48
5127,2013-09-14,CA_4,FOODS_3_252,No_event,9,1.48,1,Saturday,25,,,25
5128,2013-09-14,CA_3,FOODS_3_288,No_event,9,1.5,1,Saturday,42,,,42
5129,2013-09-14,CA_4,FOODS_3_288,No_event,9,1.5,1,Saturday,2,,,2
5130,2013-09-14,CA_3,FOODS_3_329,No_event,9,2.98,1,Saturday,30,,,30
5131,2013-09-14,CA_4,FOODS_3_329,No_event,9,2.98,1,Saturday,0,,,0
5132,2013-09-14,CA_3,FOODS_3_555,No_event,9,1.58,1,Saturday,33,,,33
5133,2013-09-14,CA_4,FOODS_3_555,No_event,9,1.58,1,Saturday,9,,,9
5134,2013-09-14,CA_3,FOODS_3_586,No_event,9,1.58,1,Saturday,86,,,86
5135,2013-09-14,CA_4,FOODS_3_586,No_event,9,1.58,1,Saturday,25,,,25
5136,2013-09-14,CA_3,FOODS_3_587,No_event,9,2.48,1,Saturday,1,,,1
5137,2013-09-14,CA_4,FOODS_3_587,No_event,9,2.68,1,Saturday,0,,,0
5138,2013-09-14,CA_3,FOODS_3_714,No_event,9,1.48,1,Saturday,31,,,31
5139,2013-09-14,CA_4,FOODS_3_714,No_event,9,1.48,1,Saturday,13,,,13
5140,2013-09-15,CA_3,FOODS_3_090,No_event,9,1.0,2,Sunday,470,,,470
5141,2013-09-15,CA_4,FOODS_3_090,No_event,9,1.0,2,Sunday,74,,,74
5142,2013-09-15,CA_3,FOODS_3_120,No_event,9,4.98,2,Sunday,66,,,66
5143,2013-09-15,CA_4,FOODS_3_120,No_event,9,4.98,2,Sunday,33,,,33
5144,2013-09-15,CA_3,FOODS_3_202,No_event,9,4.28,2,Sunday,31,,,31
5145,2013-09-15,CA_4,FOODS_3_202,No_event,9,4.28,2,Sunday,9,,,9
5146,2013-09-15,CA_3,FOODS_3_252,No_event,9,1.48,2,Sunday,71,,,71
5147,2013-09-15,CA_4,FOODS_3_252,No_event,9,1.48,2,Sunday,14,,,14
5148,2013-09-15,CA_3,FOODS_3_288,No_event,9,1.5,2,Sunday,61,,,61
5149,2013-09-15,CA_4,FOODS_3_288,No_event,9,1.5,2,Sunday,1,,,1
5150,2013-09-15,CA_3,FOODS_3_329,No_event,9,2.98,2,Sunday,21,,,21
5151,2013-09-15,CA_4,FOODS_3_329,No_event,9,2.98,2,Sunday,2,,,2
5152,2013-09-15,CA_3,FOODS_3_555,No_event,9,1.58,2,Sunday,42,,,42
5153,2013-09-15,CA_4,FOODS_3_555,No_event,9,1.58,2,Sunday,14,,,14
5154,2013-09-15,CA_3,FOODS_3_586,No_event,9,1.58,2,Sunday,108,,,108
5155,2013-09-15,CA_4,FOODS_3_586,No_event,9,1.58,2,Sunday,21,,,21
5156,2013-09-15,CA_3,FOODS_3_587,No_event,9,2.48,2,Sunday,8,,,8
5157,2013-09-15,CA_4,FOODS_3_587,No_event,9,2.68,2,Sunday,0,,,0
5158,2013-09-15,CA_3,FOODS_3_714,No_event,9,1.48,2,Sunday,41,,,41
5159,2013-09-15,CA_4,FOODS_3_714,No_event,9,1.48,2,Sunday,17,,,17
5160,2013-09-16,CA_3,FOODS_3_090,No_event,9,1.0,3,Monday,554,,,554
5161,2013-09-16,CA_4,FOODS_3_090,No_event,9,1.0,3,Monday,55,,,55
5162,2013-09-16,CA_3,FOODS_3_120,No_event,9,4.98,3,Monday,55,,,55
5163,2013-09-16,CA_4,FOODS_3_120,No_event,9,4.98,3,Monday,45,,,45
5164,2013-09-16,CA_3,FOODS_3_202,No_event,9,4.28,3,Monday,22,,,22
5165,2013-09-16,CA_4,FOODS_3_202,No_event,9,4.28,3,Monday,0,,,0
5166,2013-09-16,CA_3,FOODS_3_252,No_event,9,1.48,3,Monday,57,,,57
5167,2013-09-16,CA_4,FOODS_3_252,No_event,9,1.48,3,Monday,14,,,14
5168,2013-09-16,CA_3,FOODS_3_288,No_event,9,1.5,3,Monday,33,,,33
5169,2013-09-16,CA_4,FOODS_3_288,No_event,9,1.5,3,Monday,3,,,3
5170,2013-09-16,CA_3,FOODS_3_329,No_event,9,2.98,3,Monday,14,,,14
5171,2013-09-16,CA_4,FOODS_3_329,No_event,9,2.98,3,Monday,9,,,9
5172,2013-09-16,CA_3,FOODS_3_555,No_event,9,1.58,3,Monday,27,,,27
5173,2013-09-16,CA_4,FOODS_3_555,No_event,9,1.58,3,Monday,20,,,20
5174,2013-09-16,CA_3,FOODS_3_586,No_event,9,1.58,3,Monday,73,,,73
5175,2013-09-16,CA_4,FOODS_3_586,No_event,9,1.58,3,Monday,17,,,17
5176,2013-09-16,CA_3,FOODS_3_587,No_event,9,2.48,3,Monday,2,,,2
5177,2013-09-16,CA_4,FOODS_3_587,No_event,9,2.68,3,Monday,0,,,0
5178,2013-09-16,CA_3,FOODS_3_714,No_event,9,1.48,3,Monday,24,,,24
5179,2013-09-16,CA_4,FOODS_3_714,No_event,9,1.48,3,Monday,9,,,9
5180,2013-09-17,CA_3,FOODS_3_090,No_event,9,1.0,4,Tuesday,305,,,305
5181,2013-09-17,CA_4,FOODS_3_090,No_event,9,1.0,4,Tuesday,66,,,66
5182,2013-09-17,CA_3,FOODS_3_120,No_event,9,4.98,4,Tuesday,38,,,38
5183,2013-09-17,CA_4,FOODS_3_120,No_event,9,4.98,4,Tuesday,21,,,21
5184,2013-09-17,CA_3,FOODS_3_202,No_event,9,4.28,4,Tuesday,16,,,16
5185,2013-09-17,CA_4,FOODS_3_202,No_event,9,4.28,4,Tuesday,1,,,1
5186,2013-09-17,CA_3,FOODS_3_252,No_event,9,1.48,4,Tuesday,34,,,34
5187,2013-09-17,CA_4,FOODS_3_252,No_event,9,1.48,4,Tuesday,10,,,10
5188,2013-09-17,CA_3,FOODS_3_288,No_event,9,1.5,4,Tuesday,28,,,28
5189,2013-09-17,CA_4,FOODS_3_288,No_event,9,1.5,4,Tuesday,3,,,3
5190,2013-09-17,CA_3,FOODS_3_329,No_event,9,2.98,4,Tuesday,20,,,20
5191,2013-09-17,CA_4,FOODS_3_329,No_event,9,2.98,4,Tuesday,5,,,5
5192,2013-09-17,CA_3,FOODS_3_555,No_event,9,1.58,4,Tuesday,29,,,29
5193,2013-09-17,CA_4,FOODS_3_555,No_event,9,1.58,4,Tuesday,10,,,10
5194,2013-09-17,CA_3,FOODS_3_586,No_event,9,1.58,4,Tuesday,61,,,61
5195,2013-09-17,CA_4,FOODS_3_586,No_event,9,1.58,4,Tuesday,25,,,25
5196,2013-09-17,CA_3,FOODS_3_587,No_event,9,2.48,4,Tuesday,1,,,1
5197,2013-09-17,CA_4,FOODS_3_587,No_event,9,2.68,4,Tuesday,0,,,0
5198,2013-09-17,CA_3,FOODS_3_714,No_event,9,1.48,4,Tuesday,20,,,20
5199,2013-09-17,CA_4,FOODS_3_714,No_event,9,1.48,4,Tuesday,15,,,15
5200,2013-09-18,CA_3,FOODS_3_090,No_event,9,1.0,5,Wednesday,290,,,290
5201,2013-09-18,CA_4,FOODS_3_090,No_event,9,1.0,5,Wednesday,61,,,61
5202,2013-09-18,CA_3,FOODS_3_120,No_event,9,4.98,5,Wednesday,45,,,45
5203,2013-09-18,CA_4,FOODS_3_120,No_event,9,4.98,5,Wednesday,24,,,24
5204,2013-09-18,CA_3,FOODS_3_202,No_event,9,4.28,5,Wednesday,22,,,22
5205,2013-09-18,CA_4,FOODS_3_202,No_event,9,4.28,5,Wednesday,7,,,7
5206,2013-09-18,CA_3,FOODS_3_252,No_event,9,1.48,5,Wednesday,45,,,45
5207,2013-09-18,CA_4,FOODS_3_252,No_event,9,1.48,5,Wednesday,17,,,17
5208,2013-09-18,CA_3,FOODS_3_288,No_event,9,1.5,5,Wednesday,27,,,27
5209,2013-09-18,CA_4,FOODS_3_288,No_event,9,1.5,5,Wednesday,3,,,3
5210,2013-09-18,CA_3,FOODS_3_329,No_event,9,2.98,5,Wednesday,19,,,19
